SENT1,UNK_SENT1,hasUNK1,VERB1_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB1_ENTROPY_AVG,VERB1_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB1_REDUCTION_AVG,VERB1_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB1_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB1_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB1_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB1_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB1_SURP_AVG,NOUN1_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,NOUN1_ENTROPY_AVG,NOUN1_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN1_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN1_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN1_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN1_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN1_SURP_AVG,SENT2,UNK_SENT2,hasUNK2,VERB2_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB2_ENTROPY_AVG,VERB2_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB2_REDUCTION_AVG,VERB2_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB2_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB2_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB2_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB2_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB2_SURP_AVG,NOUN2_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,NOUN2_ENTROPY_AVG,NOUN2_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN2_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN2_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN2_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN2_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN2_SURP_AVG
the young woman opened the jewelry box .,the young woman opened the jewelry box .,0,4.998581409454346,5.239200115203857,5.063802719116211,4.892614841461182,5.4389142990112305,5.126622676849365,1.5911636352539062,1.635073184967041,1.8666229248046875,2.476667881011963,1.3543529510498047,1.7847761154174804,11.423909187316895,11.641500473022461,11.002298355102539,10.879958152770996,12.171414375305176,11.423816108703614,5.036300182342529,4.7426581382751465,4.879920482635498,4.917535305023193,5.251457214355469,4.965574264526367,7.135366439819336,7.791418075561523,8.12525749206543,7.710415363311768,7.650052547454834,7.682501983642578,"and then , she commented on another jewelry box .","and then , she commented on another jewelry box .",0,3.467494249343872,4.29536771774292,4.027877330780029,3.864938259124756,4.17445182800293,3.966025876998901,0.09973382949829102,-0.9407787322998047,-1.6533775329589844,-0.7020561695098877,-1.1188907623291016,-0.8630738735198975,3.140089511871338,3.4051215648651123,3.064164638519287,2.971942663192749,3.5806031227111816,3.2323843002319337,5.488847732543945,5.646078109741211,6.34942626953125,5.343301296234131,6.031999111175537,5.771930503845215,8.183359146118164,8.328790664672852,8.791226387023926,9.743885040283203,7.710021495819092,8.551456546783447
the boy inspected the kite .,the boy inspected the kite .,0,4.328582286834717,3.9407546520233154,4.2215399742126465,4.506656169891357,4.252065181732178,4.249919652938843,2.2041592597961426,3.011504888534546,2.6095051765441895,2.145167827606201,2.982056140899658,2.5904786586761475,19.374221801757812,18.349863052368164,18.98964500427246,19.782909393310547,17.701887130737305,18.83970527648926,7.849096775054932,7.49055290222168,7.497699737548828,8.090088844299316,8.29491901397705,7.844471454620361,15.351819038391113,12.745485305786133,13.339995384216309,13.88046932220459,14.83742904663086,14.031039619445801,"and then , he complimented another kite .","and then , he complimented another kite .",0,3.4548020362854004,3.34668231010437,3.4392356872558594,3.5654730796813965,3.714036464691162,3.504045915603638,4.380588054656982,4.0963146686553955,4.424539566040039,4.391300201416016,3.8333587646484375,4.225220251083374,13.957101821899414,15.590963363647461,13.526163101196289,15.600378036499023,14.45433521270752,14.625788307189941,6.716950416564941,7.7202558517456055,6.5765700340271,7.371877193450928,6.950276851654053,7.067186069488526,18.49138069152832,17.066617965698242,16.09954833984375,16.505094528198242,15.354146957397461,16.703357696533203
the boy unfolded the kite .,the boy unfolded the kite .,0,5.730177402496338,6.197528839111328,5.834331035614014,5.945297718048096,6.288358688354492,5.999138736724854,0.8025641441345215,0.7547307014465332,0.9967141151428223,0.7065262794494629,0.9457626342773438,0.8412595748901367,19.161378860473633,20.737417221069336,20.285274505615234,20.573863983154297,20.48980140686035,20.24954719543457,6.887502193450928,6.404149532318115,6.8530120849609375,8.204974174499512,7.720156192779541,7.213958835601806,14.66362190246582,15.63094711303711,14.539721488952637,13.808526039123535,14.922362327575684,14.713035774230956,"and then , he complimented another kite .","and then , he complimented another kite .",0,3.6645429134368896,3.5979197025299072,3.501810073852539,3.6231911182403564,3.9400787353515625,3.665508508682251,4.2294394969940186,3.9938628673553467,4.404958724975586,4.128429651260376,3.4901070594787598,4.049359560012817,14.394684791564941,15.964593887329102,13.033106803894043,15.966290473937988,15.045578002929688,14.880850791931152,6.557366847991943,7.496740341186523,6.545668601989746,7.162651062011719,6.822134971618652,6.916912364959717,18.118919372558594,17.306840896606445,16.230690002441406,16.14715576171875,15.225794792175293,16.605880165100096
the artist studied the sculpture .,the artist studied the sculpture .,0,6.08355188369751,6.4455060958862305,6.2614030838012695,6.11677360534668,6.318769454956055,6.245200824737549,0.8801593780517578,0.12291097640991211,0.3478121757507324,1.0057859420776367,0.8234438896179199,0.6360224723815918,11.838642120361328,11.904143333435059,13.165498733520508,11.630011558532715,11.533795356750488,12.01441822052002,5.027369499206543,5.348988056182861,5.2075324058532715,5.350426197052002,5.091420650482178,5.205147361755371,10.265603065490723,11.857013702392578,12.338232040405273,11.509206771850586,11.775940895080566,11.549199295043945,"and then , she chatted about another sculpture .","and then , she <unk> about another sculpture .",1,5.611503601074219,6.1337738037109375,5.936303615570068,6.609943389892578,5.488632678985596,5.956031417846679,0.2070932388305664,-0.175567626953125,-0.5626635551452637,-0.9934916496276855,-0.14189624786376953,-0.33330516815185546,8.839094161987305,8.022970199584961,7.6388654708862305,8.762571334838867,8.367690086364746,8.326238250732422,4.853033065795898,5.141975402832031,5.501723289489746,5.202028274536133,5.37554931640625,5.214861869812012,9.628561973571777,12.405191421508789,11.001241683959961,10.622367858886719,11.159273147583008,10.963327217102051
the artist finished the sculpture .,the artist finished the sculpture .,0,5.3654985427856445,5.8489766120910645,5.60764217376709,5.190592288970947,5.350679874420166,5.472677898406983,1.598212718963623,0.7194404602050781,1.001573085784912,1.9319672584533691,1.7915334701538086,1.4085453987121581,11.114496231079102,12.548457145690918,12.68117904663086,12.375580787658691,13.067639350891113,12.357470512390137,5.316204071044922,5.406715393066406,5.014075756072998,5.534582138061523,5.28550910949707,5.311417293548584,12.105945587158203,12.006097793579102,13.50627613067627,13.054399490356445,14.147215843200684,12.96398696899414,"and then , she chatted about another sculpture .","and then , she <unk> about another sculpture .",1,5.670350074768066,6.040432453155518,5.974761962890625,6.406848907470703,5.4818243980407715,5.914843559265137,-0.16749906539916992,-0.10150623321533203,-0.6230778694152832,-0.7373809814453125,-0.061977386474609375,-0.3382883071899414,9.358393669128418,8.244538307189941,7.9715657234191895,8.918001174926758,8.517745971679688,8.602048969268798,4.917879104614258,5.086947917938232,5.538942813873291,5.248905181884766,5.439050674438477,5.246345138549804,10.719358444213867,12.407715797424316,11.5650053024292,11.13066577911377,12.443228721618652,11.653194808959961
the traffic cop followed the speeding motorist .,the traffic cop followed the speeding motorist .,0,5.50239896774292,5.517335414886475,5.653868675231934,5.1913652420043945,6.134340286254883,5.599861717224121,1.6974539756774902,1.186582088470459,2.4401988983154297,2.7683467864990234,1.471573829650879,1.9128311157226563,10.993529319763184,11.246928215026855,12.248213768005371,10.082087516784668,12.028676986694336,11.319887161254883,6.0101704597473145,6.164308071136475,6.257043361663818,6.052005290985107,6.580783843994141,6.212862205505371,14.613142967224121,17.45427894592285,14.937824249267578,15.8223876953125,15.059623718261719,15.577451515197755,"and then , he recognized another motorist .","and then , he recognized another motorist .",0,4.8681182861328125,4.7642822265625,4.693345069885254,4.900025367736816,4.884649753570557,4.822084140777588,3.1279330253601074,2.750328540802002,3.221404552459717,3.0432987213134766,2.853461265563965,2.9992852210998535,12.62607479095459,12.040955543518066,12.817231178283691,12.475260734558105,12.339166641235352,12.459737777709961,6.151324272155762,5.714657306671143,5.680295944213867,5.551779747009277,5.655303955078125,5.750672245025635,12.73000431060791,13.527595520019531,11.78488540649414,14.33381175994873,14.522372245788574,13.379733848571778
the traffic cop stopped the speeding motorist .,the traffic cop stopped the speeding motorist .,0,6.848086833953857,6.8399577140808105,6.462115287780762,6.37328577041626,6.881801605224609,6.681049442291259,0.35176610946655273,-0.13604021072387695,1.6319522857666016,1.5864262580871582,0.7241125106811523,0.8316433906555176,11.279664039611816,11.866299629211426,12.963399887084961,11.952949523925781,11.803153991699219,11.973093414306641,5.8081464767456055,5.797633647918701,5.951481819152832,5.865566730499268,6.64465856552124,6.013497447967529,13.452384948730469,18.0059871673584,14.386749267578125,15.407843589782715,15.418806076049805,15.334354209899903,"and then , he recognized another motorist .","and then , he recognized another motorist .",0,4.846133708953857,4.779712200164795,4.686244487762451,5.0285749435424805,4.890262126922607,4.846185493469238,3.1319680213928223,2.649709701538086,3.1737003326416016,2.941791534423828,2.7601823806762695,2.9314703941345215,12.801206588745117,12.257058143615723,12.835458755493164,12.641229629516602,12.54559326171875,12.616109275817871,6.213467121124268,5.716219425201416,5.7253923416137695,5.54831075668335,5.663225173950195,5.7733229637146,12.437853813171387,13.407888412475586,11.461827278137207,14.181076049804688,14.235095024108887,13.144748115539551
the flight attendant located the can of soda .,the flight attendant located the can of soda .,0,5.483797550201416,5.4850754737854,4.935892581939697,5.664638042449951,5.469594478607178,5.407799625396729,1.0049538612365723,1.6814608573913574,1.7387456893920898,1.2439045906066895,1.225501537322998,1.3789133071899413,13.48703670501709,12.230841636657715,13.535011291503906,13.356414794921875,13.90001392364502,13.301863670349121,8.050137519836426,7.736036777496338,6.187497138977051,8.556586265563965,8.352706909179688,7.7765929222106935,17.118358612060547,16.851123809814453,16.5191707611084,16.32902717590332,16.925453186035156,16.748626708984375,"and then , she offered another can of soda .","and then , she offered another can of soda .",0,5.727325916290283,5.429288387298584,5.700929641723633,5.66239070892334,5.417709827423096,5.587528896331787,2.0767617225646973,2.345160961151123,2.1386871337890625,2.2539591789245605,2.332526683807373,2.229419136047363,11.495830535888672,10.854659080505371,9.976109504699707,9.84913444519043,10.890006065368652,10.613147926330566,8.130935668945312,7.516732215881348,5.997297763824463,7.958529949188232,8.920849800109863,7.704869079589844,14.70162296295166,15.405177116394043,15.792220115661621,15.343486785888672,15.504376411437988,15.349376678466797
the flight attendant opened the can of soda .,the flight attendant opened the can of soda .,0,5.214618682861328,5.12221097946167,5.30860710144043,5.025110721588135,5.587749004364014,5.251659297943116,1.2741327285766602,2.044325351715088,1.3660311698913574,1.8834319114685059,1.107347011566162,1.5350536346435546,11.58940315246582,11.976175308227539,11.559772491455078,11.188478469848633,10.414896011352539,11.345745086669922,8.018980979919434,7.829385757446289,6.454689979553223,8.474873542785645,8.412508010864258,7.838087654113769,16.2531681060791,15.77509593963623,16.747201919555664,16.900146484375,16.137054443359375,16.362533378601075,"and then , she offered another can of soda .","and then , she offered another can of soda .",0,5.674572944641113,5.434237003326416,5.6880621910095215,5.49803352355957,5.407630920410156,5.5405073165893555,1.8830008506774902,2.0081520080566406,2.038076877593994,2.1766600608825684,2.153658390045166,2.051909637451172,10.37480640411377,10.096243858337402,9.812355041503906,9.240495681762695,10.103474617004395,9.925475120544434,8.132497787475586,7.619705677032471,6.036142349243164,8.014297485351562,8.88498592376709,7.737525844573975,14.451449394226074,15.04427433013916,15.5357666015625,14.9822998046875,15.269054412841797,15.056568908691407
the food critic tasted the coffee .,the food critic tasted the coffee .,0,6.66726541519165,7.2693047523498535,6.713160037994385,7.0206804275512695,6.452906131744385,6.824663352966309,-1.2728629112243652,-2.0674386024475098,-2.959312915802002,-2.0413594245910645,-1.2018065452575684,-1.908556079864502,19.066646575927734,18.931913375854492,18.801156997680664,19.028053283691406,19.710952758789062,19.10774459838867,7.947070121765137,8.696532249450684,7.589662551879883,8.463738441467285,8.725289344787598,8.284458541870118,11.815718650817871,12.038885116577148,12.355549812316895,12.30067253112793,13.963472366333008,12.49485969543457,"and then , he asked about another coffee .","and then , he asked about another coffee .",0,5.251291275024414,5.078956127166748,5.659759044647217,4.87696647644043,5.038633346557617,5.1811212539672855,0.2250666618347168,0.21820974349975586,-0.938941478729248,0.43103551864624023,0.06299877166748047,-0.0003261566162109375,6.634696960449219,7.066591739654541,7.081971168518066,7.459025859832764,6.840982913970947,7.016653728485108,7.651042938232422,8.651956558227539,8.661211967468262,8.736128807067871,9.098967552185059,8.55986156463623,13.548958778381348,13.973871231079102,14.810441017150879,14.197237968444824,13.467755317687988,13.999652862548828
the food critic finished the coffee .,the food critic finished the coffee .,0,5.2114362716674805,6.04406213760376,5.764529228210449,5.554523468017578,4.982744216918945,5.511459064483643,0.1829662322998047,-0.842195987701416,-2.0106821060180664,-0.575202465057373,0.2683553695678711,-0.5953517913818359,16.946245193481445,16.93135643005371,17.37959861755371,15.368271827697754,16.47591781616211,16.620277976989748,8.549775123596191,9.089097023010254,8.7655668258667,8.779484748840332,8.492080688476562,8.735200881958008,13.965778350830078,14.54006290435791,14.553947448730469,13.293111801147461,15.233572006225586,14.317294502258301,"and then , he asked about another coffee .","and then , he asked about another coffee .",0,5.064159393310547,5.073046684265137,5.653623104095459,4.823517799377441,5.029621124267578,5.128793621063233,0.29067087173461914,0.2019634246826172,-0.9183859825134277,0.3721790313720703,0.07006025314331055,0.0032975196838378905,6.504081726074219,6.858822822570801,6.994129180908203,7.3721022605896,6.840312957763672,6.913889789581299,7.784155368804932,8.649897575378418,8.604910850524902,8.704632759094238,9.070965766906738,8.562912464141846,14.084539413452148,13.983763694763184,14.986510276794434,13.95077896118164,13.867636680603027,14.174645805358887
the carpenter assessed the floor .,the carpenter assessed the floor .,0,4.856878280639648,5.189934253692627,4.534346580505371,4.806950569152832,4.767782688140869,4.831178474426269,2.29496431350708,2.1857786178588867,2.562673568725586,2.5342931747436523,2.2850608825683594,2.3725541114807127,15.761211395263672,15.96680736541748,15.402078628540039,16.279586791992188,15.725054740905762,15.826947784423828,5.011534690856934,5.671972274780273,6.330214977264404,6.043493747711182,6.155616760253906,5.84256649017334,14.110638618469238,13.062819480895996,14.343781471252441,14.958023071289062,13.125229835510254,13.920098495483398,"and then , he stepped on another floor .","and then , he stepped on another floor .",0,5.506353855133057,5.363438129425049,4.709609508514404,4.686683177947998,5.083788871765137,5.069974708557129,-2.107470750808716,-1.8357830047607422,-0.8493406772613525,-0.8553791046142578,-1.3998522758483887,-1.4095651626586914,4.661009311676025,5.161872863769531,4.447316646575928,5.129392623901367,4.953303813934326,4.870579051971435,6.091102123260498,5.565550327301025,5.073098659515381,5.846262454986572,6.782807350158691,5.871764183044434,7.303988933563232,8.87573528289795,8.676528930664062,7.564407825469971,8.999046325683594,8.283941459655761
the carpenter tiled the floor .,the carpenter tiled the floor .,0,7.3560991287231445,7.999987602233887,9.353717803955078,9.289460182189941,7.928563117980957,8.385565567016602,-0.20425653457641602,-0.624274730682373,-2.256697654724121,-1.948216438293457,-0.8757195472717285,-1.181832981109619,22.141483306884766,21.17592430114746,21.389869689941406,22.21724510192871,21.665498733520508,21.71800422668457,6.086889266967773,6.9561567306518555,5.932751178741455,6.296994686126709,5.923164367675781,6.239191246032715,6.944960594177246,8.897499084472656,9.367095947265625,9.862661361694336,8.937150001525879,8.801873397827148,"and then , he stepped on another floor .","and then , he stepped on another floor .",0,5.242135047912598,5.3369526863098145,4.80015230178833,4.805070400238037,4.8962082862854,5.016103744506836,-1.5024614334106445,-1.4885585308074951,-0.6797690391540527,-0.6537108421325684,-0.8692436218261719,-1.0387486934661865,4.398702621459961,5.266351699829102,4.262052536010742,4.63463020324707,4.588398456573486,4.630027103424072,5.630287170410156,5.260167121887207,5.059438228607178,5.816473960876465,6.746110916137695,5.702495479583741,5.502945423126221,6.672147274017334,7.364038944244385,6.220285892486572,7.3393754959106445,6.619758605957031
the parking attendant checked the parking meter .,the parking attendant checked the parking meter .,0,6.323105335235596,5.727301120758057,6.0166754722595215,6.170341968536377,5.928907871246338,6.033266353607178,-0.2578558921813965,1.3152446746826172,0.6328396797180176,0.8646268844604492,1.2288765907287598,0.7567463874816894,16.516756057739258,16.586210250854492,15.064650535583496,15.14140510559082,13.772461891174316,15.416296768188477,5.254555702209473,5.342767715454102,5.70918607711792,5.234566688537598,5.657005310058594,5.439616298675537,13.086366653442383,12.294350624084473,15.605648040771484,14.647026062011719,8.566184043884277,12.839915084838868,"and then , she rested against another parking meter .","and then , she rested against another parking meter .",0,5.15227746963501,4.590185165405273,4.593373775482178,5.447558879852295,4.732160568237305,4.903111171722412,0.5353298187255859,0.9140710830688477,0.40478992462158203,0.5734782218933105,1.1458024978637695,0.7146943092346192,6.826051235198975,8.036144256591797,7.414767742156982,8.397656440734863,8.872445106506348,7.909412956237793,5.113315105438232,5.127804279327393,5.103622913360596,4.606349945068359,5.006947994232178,4.991608047485352,12.649826049804688,14.54032039642334,16.763442993164062,13.606155395507812,10.697107315063477,13.651370429992676
the parking attendant emptied the parking meter .,the parking attendant emptied the parking meter .,0,5.830970764160156,5.64152193069458,5.054220676422119,5.8769731521606445,5.388456344604492,5.558428573608398,0.23427867889404297,1.4010238647460938,1.59529447555542,1.1579957008361816,1.7693281173706055,1.2315841674804688,17.982877731323242,18.068519592285156,18.348552703857422,16.855684280395508,17.33658218383789,17.718443298339842,4.6329803466796875,5.231492042541504,5.409284591674805,5.095395565032959,5.284794807434082,5.130789470672608,12.915369987487793,13.318327903747559,16.21819496154785,15.016651153564453,9.841591835021973,13.462027168273925,"and then , she rested against another parking meter .","and then , she rested against another parking meter .",0,5.046649932861328,4.461892127990723,4.631767749786377,5.538031101226807,4.666971206665039,4.869062423706055,0.6341195106506348,1.0495562553405762,0.3883209228515625,0.5518898963928223,1.1842646598815918,0.7616302490234375,6.726218223571777,7.758709907531738,7.207250118255615,8.190929412841797,8.960297584533691,7.768681049346924,5.006423473358154,5.14384126663208,5.161567211151123,4.629417419433594,4.954936981201172,4.979237270355225,12.848387718200684,14.690673828125,16.62479019165039,13.563020706176758,10.8934326171875,13.724061012268066
the airline pilot steered the airplane .,the airline pilot steered the airplane .,0,6.386331558227539,5.399019718170166,5.22382116317749,5.53903865814209,4.999068737030029,5.509455966949463,1.0124287605285645,2.102348804473877,2.1087870597839355,2.0251598358154297,1.622633934020996,1.7742716789245605,16.234909057617188,17.354290008544922,18.319759368896484,18.15743064880371,18.326269149780273,17.678531646728516,5.324165344238281,4.706007480621338,4.9392900466918945,5.486307621002197,4.958472728729248,5.082848644256591,9.959572792053223,9.82109260559082,9.000740051269531,8.940032958984375,11.08948802947998,9.762185287475585,"and then , he talked about another airplane .","and then , he talked about another airplane .",0,5.3930511474609375,5.182086944580078,4.901251792907715,6.116349697113037,5.1343464851379395,5.345417213439942,-1.3895196914672852,-1.129129409790039,-1.1153883934020996,-1.64796781539917,-0.8362770080566406,-1.223656463623047,1.3038544654846191,1.8066368103027344,1.5889471769332886,2.1029820442199707,1.2880910634994507,1.6181023120880127,6.6055731773376465,6.594941139221191,6.926905155181885,6.922021865844727,6.549960136413574,6.719880294799805,11.00780963897705,10.373348236083984,10.534916877746582,10.328286170959473,10.664950370788574,10.581862258911134
the airline pilot landed the airplane .,the airline pilot landed the airplane .,0,4.934792995452881,5.89013147354126,4.46696138381958,5.468801498413086,4.908632278442383,5.133863925933838,2.4639673233032227,1.6112370491027832,2.8656468391418457,2.0953969955444336,1.7130703926086426,2.1498637199401855,12.989651679992676,12.766511917114258,11.723172187805176,13.100971221923828,12.111272811889648,12.538315963745116,5.632140636444092,5.839059352874756,5.539129257202148,5.79581880569458,5.267295837402344,5.614688777923584,11.238327026367188,10.266048431396484,9.806610107421875,9.977984428405762,10.653360366821289,10.388466072082519,"and then , he talked about another airplane .","and then , he talked about another airplane .",0,5.202529430389404,5.124450206756592,4.832009792327881,6.011372089385986,5.048848628997803,5.243842029571534,-1.2766976356506348,-1.2280137538909912,-1.0945420265197754,-1.600266933441162,-0.8513951301574707,-1.2101830959320068,1.2887481451034546,1.7380290031433105,1.532749056816101,2.043224811553955,1.2436293363571167,1.5692760705947877,6.604033470153809,6.619976997375488,6.902170658111572,6.847773551940918,6.532297134399414,6.70125036239624,11.34885025024414,10.470218658447266,10.440448760986328,10.044763565063477,10.311857223510742,10.52322769165039
the tailor measured the pants .,the tailor measured the pants .,0,6.570461750030518,6.561848163604736,6.2841386795043945,5.398888111114502,5.5056257247924805,6.064192485809326,-0.5354032516479492,0.13742351531982422,-0.04797077178955078,1.5274715423583984,1.2404508590698242,0.46439437866210936,16.51175880432129,13.58141040802002,15.088193893432617,13.791298866271973,15.24742603302002,14.844017601013183,5.612862586975098,5.999151706695557,5.735747337341309,5.130428314208984,5.243921756744385,5.544422340393067,17.31131935119629,15.77190113067627,18.610931396484375,17.610450744628906,16.032108306884766,17.06734218597412,"and then , he asked about another pants .","and then , he asked about another pants .",0,5.202396869659424,4.915331840515137,5.52224588394165,4.737946510314941,4.98985481262207,5.073555183410645,0.26987361907958984,0.40306711196899414,-0.7518906593322754,0.5013456344604492,0.28799962997436523,0.14207906723022462,6.952756881713867,7.0554704666137695,7.285645484924316,7.42476224899292,7.071207046508789,7.157968425750733,5.711272716522217,5.569669723510742,6.387073040008545,4.978690147399902,5.2716474533081055,5.583670616149902,18.81745147705078,22.183452606201172,18.583574295043945,18.8366756439209,19.3765811920166,19.55954704284668
the tailor shortened the pants .,the tailor shortened the pants .,0,5.451441287994385,5.459601879119873,4.409246444702148,4.623671531677246,4.551880836486816,4.899168395996094,0.5836172103881836,1.2396697998046875,1.8269214630126953,2.3026881217956543,2.1941957473754883,1.6294184684753419,22.247472763061523,19.05670738220215,20.507427215576172,19.676654815673828,18.76711082458496,20.051074600219728,5.3305511474609375,5.799426078796387,5.242748737335205,4.993891716003418,5.05880880355835,5.285085296630859,17.489736557006836,14.788187980651855,15.271838188171387,16.448471069335938,15.0344877243042,15.806544303894043,"and then , he asked about another pants .","and then , he asked about another pants .",0,5.134938716888428,4.871031761169434,5.415485858917236,4.786287307739258,4.943416118621826,5.030231952667236,0.21583890914916992,0.4086284637451172,-0.7691445350646973,0.42437744140625,0.21757221221923828,0.09945449829101563,7.330671787261963,7.388655185699463,7.331259250640869,7.7016425132751465,7.1863837242126465,7.387722492218018,5.697840690612793,5.594098091125488,6.432122230529785,5.053927421569824,5.2508134841918945,5.605760383605957,18.744535446166992,21.970046997070312,18.640077590942383,18.632295608520508,19.36495018005371,19.47038116455078
the illustrator copied the cartoon .,the illustrator copied the cartoon .,0,4.90522575378418,4.880610466003418,4.71949577331543,4.573912620544434,5.150941848754883,4.846037292480469,0.3243393898010254,1.5784950256347656,1.0164790153503418,0.10212516784667969,1.389063835144043,0.8821004867553711,16.566675186157227,15.556730270385742,15.607746124267578,16.296579360961914,15.984609603881836,16.00246810913086,7.457283973693848,7.532478332519531,7.901315689086914,7.264368057250977,6.734855651855469,7.378060340881348,13.60753059387207,12.396706581115723,13.631694793701172,12.931602478027344,13.286625862121582,13.170832061767578,"and then , he displayed another cartoon .","and then , he displayed another cartoon .",0,6.231723308563232,5.678991317749023,5.574012279510498,5.7252583503723145,5.401314735412598,5.722259998321533,1.6377129554748535,1.8898487091064453,1.976344108581543,2.0046091079711914,2.1567959785461426,1.9330621719360352,9.743451118469238,10.940274238586426,11.571772575378418,10.735612869262695,10.79660701751709,10.757543563842773,7.062045097351074,6.751899242401123,7.9949140548706055,7.232383728027344,7.765163898468018,7.361281204223633,9.94749927520752,10.89345645904541,10.949233055114746,11.858819007873535,11.010506629943848,10.931902885437012
the illustrator colored the cartoon .,the illustrator colored the cartoon .,0,8.350502014160156,7.901138782501221,7.586130619049072,8.520320892333984,7.3501105308532715,7.941640567779541,-3.120936870574951,-1.442033290863037,-1.8501558303833008,-3.844283103942871,-0.8101048469543457,-2.213502788543701,20.271272659301758,18.60890769958496,18.499757766723633,23.14054298400879,19.987333297729492,20.101562881469725,7.890759468078613,7.707544326782227,8.50193977355957,7.699472904205322,8.016481399536133,7.963239574432373,13.99587631225586,12.903817176818848,14.46385669708252,12.572341918945312,13.424288749694824,13.472036170959473,"and then , he displayed another cartoon .","and then , he displayed another cartoon .",0,6.235158920288086,5.75042200088501,5.614685535430908,5.9994120597839355,5.368569374084473,5.793649578094483,1.7094316482543945,1.9188637733459473,2.1561813354492188,1.8720011711120605,2.5047593116760254,2.032247447967529,9.987887382507324,11.057429313659668,11.395360946655273,10.925562858581543,10.904888153076172,10.854225730895996,7.049078941345215,6.567790508270264,7.9835004806518555,7.35805606842041,7.696443557739258,7.3309739112854,9.805095672607422,10.999504089355469,10.92231559753418,11.681083679199219,10.894073486328125,10.860414505004883
