SENTS_0,SENTS_1,UNK_SENTS_0,UNK_SENTS_1,has_UNK_0,has_UNK_1,sent_0_word_0,sent_0_word_0_ent_avg,sent_0_word_0_red_avg,sent_0_word_0_surp_avg,sent_0_word_0_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_0_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_0_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_1,sent_0_word_1_ent_avg,sent_0_word_1_red_avg,sent_0_word_1_surp_avg,sent_0_word_1_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_1_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_1_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_2,sent_0_word_2_ent_avg,sent_0_word_2_red_avg,sent_0_word_2_surp_avg,sent_0_word_2_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_2_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_2_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_3,sent_0_word_3_ent_avg,sent_0_word_3_red_avg,sent_0_word_3_surp_avg,sent_0_word_3_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_3_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_3_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_4,sent_0_word_4_ent_avg,sent_0_word_4_red_avg,sent_0_word_4_surp_avg,sent_0_word_4_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_4_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_4_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_5,sent_0_word_5_ent_avg,sent_0_word_5_red_avg,sent_0_word_5_surp_avg,sent_0_word_5_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_5_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_5_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_6,sent_0_word_6_ent_avg,sent_0_word_6_red_avg,sent_0_word_6_surp_avg,sent_0_word_6_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_6_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_6_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_7,sent_0_word_7_ent_avg,sent_0_word_7_red_avg,sent_0_word_7_surp_avg,sent_0_word_7_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_7_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_7_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_8,sent_0_word_8_ent_avg,sent_0_word_8_red_avg,sent_0_word_8_surp_avg,sent_0_word_8_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_8_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_8_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_9,sent_0_word_9_ent_avg,sent_0_word_9_red_avg,sent_0_word_9_surp_avg,sent_0_word_9_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_9_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_9_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_0,sent_1_word_0_ent_avg,sent_1_word_0_red_avg,sent_1_word_0_surp_avg,sent_1_word_0_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_0_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_0_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_1,sent_1_word_1_ent_avg,sent_1_word_1_red_avg,sent_1_word_1_surp_avg,sent_1_word_1_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_1_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_1_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_2,sent_1_word_2_ent_avg,sent_1_word_2_red_avg,sent_1_word_2_surp_avg,sent_1_word_2_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_2_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_2_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_3,sent_1_word_3_ent_avg,sent_1_word_3_red_avg,sent_1_word_3_surp_avg,sent_1_word_3_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_3_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_3_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_4,sent_1_word_4_ent_avg,sent_1_word_4_red_avg,sent_1_word_4_surp_avg,sent_1_word_4_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_4_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_4_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_5,sent_1_word_5_ent_avg,sent_1_word_5_red_avg,sent_1_word_5_surp_avg,sent_1_word_5_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_5_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_5_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_6,sent_1_word_6_ent_avg,sent_1_word_6_red_avg,sent_1_word_6_surp_avg,sent_1_word_6_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_6_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_6_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_7,sent_1_word_7_ent_avg,sent_1_word_7_red_avg,sent_1_word_7_surp_avg,sent_1_word_7_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_7_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_7_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_8,sent_1_word_8_ent_avg,sent_1_word_8_red_avg,sent_1_word_8_surp_avg,sent_1_word_8_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_8_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_8_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_9,sent_1_word_9_ent_avg,sent_1_word_9_red_avg,sent_1_word_9_surp_avg,sent_1_word_9_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_9_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_9_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_10,sent_1_word_10_ent_avg,sent_1_word_10_red_avg,sent_1_word_10_surp_avg,sent_1_word_10_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_10_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_10_surp_LSTM_400_80m_a_10-d0.2.pt
the airline pilot will admire his hat .,"and then , he will chat about his hat .",the airline pilot will admire his hat .,"and then , he will chat about his hat .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,airline,6.829639434814453,2.4068832397460938,14.421878814697266,6.829639434814453,2.4068832397460938,14.421878814697266,pilot,7.39876127243042,0.0,12.017190933227539,7.39876127243042,0.0,12.017190933227539,will,7.976769924163818,0.0,8.28520393371582,7.976769924163818,0.0,8.28520393371582,admire,4.577508926391602,3.399260997772217,14.908208847045898,4.577508926391602,3.399260997772217,14.908208847045898,his,10.165169715881348,0.0,4.726055145263672,10.165169715881348,0.0,4.726055145263672,hat,4.868549823760986,5.296619892120361,12.368863105773926,4.868549823760986,5.296619892120361,12.368863105773926,.,0.0,4.868549823760986,2.287639856338501,0.0,4.868549823760986,2.287639856338501,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,chat,6.225278854370117,1.137969970703125,16.395292282104492,6.225278854370117,1.137969970703125,16.395292282104492,about,5.858198165893555,0.3670806884765625,6.464181900024414,5.858198165893555,0.3670806884765625,6.464181900024414,his,9.996732711791992,0.0,4.073577404022217,9.996732711791992,0.0,4.073577404022217,hat,4.824481964111328,5.172250747680664,12.63569164276123,4.824481964111328,5.172250747680664,12.63569164276123,.,0.0,4.824481964111328,2.023498058319092,0.0,4.824481964111328,2.023498058319092,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the airline pilot will remove his hat .,"and then , he will chat about his hat .",the airline pilot will remove his hat .,"and then , he will chat about his hat .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,airline,6.829639434814453,2.4068832397460938,14.421878814697266,6.829639434814453,2.4068832397460938,14.421878814697266,pilot,7.39876127243042,0.0,12.017190933227539,7.39876127243042,0.0,12.017190933227539,will,7.976769924163818,0.0,8.28520393371582,7.976769924163818,0.0,8.28520393371582,remove,5.284534931182861,2.692234992980957,9.903175354003906,5.284534931182861,2.692234992980957,9.903175354003906,his,9.977629661560059,0.0,5.332838535308838,9.977629661560059,0.0,5.332838535308838,hat,5.099599361419678,4.878030300140381,9.656888961791992,5.099599361419678,4.878030300140381,9.656888961791992,.,0.0,5.099599361419678,2.3627634048461914,0.0,5.099599361419678,2.3627634048461914,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,chat,6.225278854370117,1.137969970703125,16.395292282104492,6.225278854370117,1.137969970703125,16.395292282104492,about,5.858198165893555,0.3670806884765625,6.464181900024414,5.858198165893555,0.3670806884765625,6.464181900024414,his,9.996732711791992,0.0,4.073577404022217,9.996732711791992,0.0,4.073577404022217,hat,4.824481964111328,5.172250747680664,12.63569164276123,4.824481964111328,5.172250747680664,12.63569164276123,.,0.0,4.824481964111328,2.023498058319092,0.0,4.824481964111328,2.023498058319092,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the little girl will kiss her teddy bear .,"and then , she will talk to her teddy bear .",the little girl will kiss her teddy bear .,"and then , she will talk to her teddy bear .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,little,7.761184215545654,1.4753384590148926,12.229666709899902,7.761184215545654,1.4753384590148926,12.229666709899902,girl,6.904483795166016,0.8567004203796387,5.3117523193359375,6.904483795166016,0.8567004203796387,5.3117523193359375,will,7.359036445617676,0.0,7.5596818923950195,7.359036445617676,0.0,7.5596818923950195,kiss,6.0165791511535645,1.3424572944641113,12.218636512756348,6.0165791511535645,1.3424572944641113,12.218636512756348,her,7.502419948577881,0.0,5.2537689208984375,7.502419948577881,0.0,5.2537689208984375,teddy,6.887045860290527,0.6153740882873535,15.516214370727539,6.887045860290527,0.6153740882873535,15.516214370727539,bear,4.782999038696289,2.1040468215942383,2.266754150390625,4.782999038696289,2.1040468215942383,2.266754150390625,.,0.0,4.782999038696289,1.9437239170074463,0.0,4.782999038696289,1.9437239170074463,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,talk,3.6963815689086914,3.664865016937256,11.372937202453613,3.6963815689086914,3.664865016937256,11.372937202453613,to,5.424358367919922,0.0,1.4258581399917603,5.424358367919922,0.0,1.4258581399917603,her,7.9836039543151855,0.0,4.035102367401123,7.9836039543151855,0.0,4.035102367401123,teddy,6.016014575958252,1.9675893783569336,15.272171974182129,6.016014575958252,1.9675893783569336,15.272171974182129,bear,4.696991920471191,1.3190226554870605,3.072781801223755,4.696991920471191,1.3190226554870605,3.072781801223755,.,0.0,4.696991920471191,2.521099328994751,0.0,4.696991920471191,2.521099328994751,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the little girl will dress her teddy bear .,"and then , she will talk to her teddy bear .",the little girl will dress her teddy bear .,"and then , she will talk to her teddy bear .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,little,7.761184215545654,1.4753384590148926,12.229666709899902,7.761184215545654,1.4753384590148926,12.229666709899902,girl,6.904483795166016,0.8567004203796387,5.3117523193359375,6.904483795166016,0.8567004203796387,5.3117523193359375,will,7.359036445617676,0.0,7.5596818923950195,7.359036445617676,0.0,7.5596818923950195,dress,6.247351169586182,1.1116852760314941,12.924551010131836,6.247351169586182,1.1116852760314941,12.924551010131836,her,7.874927997589111,0.0,6.424267292022705,7.874927997589111,0.0,6.424267292022705,teddy,7.802409648895264,0.07251834869384766,15.437600135803223,7.802409648895264,0.07251834869384766,15.437600135803223,bear,5.762934684753418,2.0394749641418457,2.914501190185547,5.762934684753418,2.0394749641418457,2.914501190185547,.,0.0,5.762934684753418,2.8216898441314697,0.0,5.762934684753418,2.8216898441314697,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,talk,3.6963815689086914,3.664865016937256,11.372937202453613,3.6963815689086914,3.664865016937256,11.372937202453613,to,5.424358367919922,0.0,1.4258581399917603,5.424358367919922,0.0,1.4258581399917603,her,7.9836039543151855,0.0,4.035102367401123,7.9836039543151855,0.0,4.035102367401123,teddy,6.016014575958252,1.9675893783569336,15.272171974182129,6.016014575958252,1.9675893783569336,15.272171974182129,bear,4.696991920471191,1.3190226554870605,3.072781801223755,4.696991920471191,1.3190226554870605,3.072781801223755,.,0.0,4.696991920471191,2.521099328994751,0.0,4.696991920471191,2.521099328994751,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the librarian will look at the book .,"and then , he will checkout the book .",the librarian will look at the book .,"and then , he will <unk> the book .",0,1,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,librarian,6.2659478187561035,2.9705748558044434,15.710384368896484,6.2659478187561035,2.9705748558044434,15.710384368896484,will,7.645003795623779,0.0,9.324627876281738,7.645003795623779,0.0,9.324627876281738,look,5.533439636230469,2.1115641593933105,8.592183113098145,5.533439636230469,2.1115641593933105,8.592183113098145,at,4.535229206085205,0.9982104301452637,2.521562099456787,4.535229206085205,0.9982104301452637,2.521562099456787,the,10.32668685913086,0.0,1.0964280366897583,10.32668685913086,0.0,1.0964280366897583,book,5.202384948730469,5.124301910400391,10.703374862670898,5.202384948730469,5.124301910400391,10.703374862670898,.,0.0,5.202384948730469,2.530325174331665,0.0,5.202384948730469,2.530325174331665,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,checkout,7.027899742126465,0.33534908294677734,6.514430522918701,7.027899742126465,0.33534908294677734,6.514430522918701,the,10.194694519042969,0.0,2.67326021194458,10.194694519042969,0.0,2.67326021194458,book,5.339341640472412,4.855352878570557,10.24688720703125,5.339341640472412,4.855352878570557,10.24688720703125,.,0.0,5.339341640472412,2.7876486778259277,0.0,5.339341640472412,2.7876486778259277,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the librarian will open up the book .,"and then , he will checkout the book .",the librarian will open up the book .,"and then , he will <unk> the book .",0,1,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,librarian,6.2659478187561035,2.9705748558044434,15.710384368896484,6.2659478187561035,2.9705748558044434,15.710384368896484,will,7.645003795623779,0.0,9.324627876281738,7.645003795623779,0.0,9.324627876281738,open,5.2742791175842285,2.370724678039551,10.608027458190918,5.2742791175842285,2.370724678039551,10.608027458190918,up,5.613174915313721,0.0,4.649957656860352,5.613174915313721,0.0,4.649957656860352,the,9.810927391052246,0.0,2.413001298904419,9.810927391052246,0.0,2.413001298904419,book,5.39788293838501,4.413044452667236,9.441536903381348,5.39788293838501,4.413044452667236,9.441536903381348,.,0.0,5.39788293838501,2.7277965545654297,0.0,5.39788293838501,2.7277965545654297,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,checkout,7.027899742126465,0.33534908294677734,6.514430522918701,7.027899742126465,0.33534908294677734,6.514430522918701,the,10.194694519042969,0.0,2.67326021194458,10.194694519042969,0.0,2.67326021194458,book,5.339341640472412,4.855352878570557,10.24688720703125,5.339341640472412,4.855352878570557,10.24688720703125,.,0.0,5.339341640472412,2.7876486778259277,0.0,5.339341640472412,2.7876486778259277,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the musician will play the piano .,"and then , he will rave about the piano .",the musician will play the piano .,"and then , he will rave about the piano .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,musician,6.537393569946289,2.699129104614258,15.156514167785645,6.537393569946289,2.699129104614258,15.156514167785645,will,7.54257869720459,0.0,7.806663513183594,7.54257869720459,0.0,7.806663513183594,play,5.414132118225098,2.128446578979492,8.08952808380127,5.414132118225098,2.128446578979492,8.08952808380127,the,8.032683372497559,0.0,2.2881646156311035,8.032683372497559,0.0,2.2881646156311035,piano,5.484254360198975,2.548429012298584,6.677094459533691,5.484254360198975,2.548429012298584,6.677094459533691,.,0.0,5.484254360198975,3.139910936355591,0.0,5.484254360198975,3.139910936355591,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,rave,5.977686405181885,1.3855624198913574,19.793941497802734,5.977686405181885,1.3855624198913574,19.793941497802734,about,5.995700359344482,0.0,7.056949138641357,5.995700359344482,0.0,7.056949138641357,the,10.347814559936523,0.0,1.6402651071548462,10.347814559936523,0.0,1.6402651071548462,piano,6.064441204071045,4.2833733558654785,13.77613639831543,6.064441204071045,4.2833733558654785,13.77613639831543,.,0.0,6.064441204071045,2.72981595993042,0.0,6.064441204071045,2.72981595993042,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the musician will tune the piano .,"and then , he will rave about the piano .",the musician will tune the piano .,"and then , he will rave about the piano .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,musician,6.537393569946289,2.699129104614258,15.156514167785645,6.537393569946289,2.699129104614258,15.156514167785645,will,7.54257869720459,0.0,7.806663513183594,7.54257869720459,0.0,7.806663513183594,tune,6.149834632873535,1.3927440643310547,15.705415725708008,6.149834632873535,1.3927440643310547,15.705415725708008,the,9.94573974609375,0.0,3.478198766708374,9.94573974609375,0.0,3.478198766708374,piano,6.163959503173828,3.781780242919922,9.830938339233398,6.163959503173828,3.781780242919922,9.830938339233398,.,0.0,6.163959503173828,3.854003667831421,0.0,6.163959503173828,3.854003667831421,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,rave,5.977686405181885,1.3855624198913574,19.793941497802734,5.977686405181885,1.3855624198913574,19.793941497802734,about,5.995700359344482,0.0,7.056949138641357,5.995700359344482,0.0,7.056949138641357,the,10.347814559936523,0.0,1.6402651071548462,10.347814559936523,0.0,1.6402651071548462,piano,6.064441204071045,4.2833733558654785,13.77613639831543,6.064441204071045,4.2833733558654785,13.77613639831543,.,0.0,6.064441204071045,2.72981595993042,0.0,6.064441204071045,2.72981595993042,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the alley cat will follow the mouse .,"and then , she will hiss at the mouse .",the alley cat will follow the mouse .,"and then , she will <unk> at the mouse .",0,1,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,alley,7.264199256896973,1.9723234176635742,17.569040298461914,7.264199256896973,1.9723234176635742,17.569040298461914,cat,6.658689975738525,0.6055092811584473,14.28763484954834,6.658689975738525,0.6055092811584473,14.28763484954834,will,6.933601379394531,0.0,7.942518711090088,6.933601379394531,0.0,7.942518711090088,follow,5.2697272300720215,1.6638741493225098,7.978729248046875,5.2697272300720215,1.6638741493225098,7.978729248046875,the,9.763879776000977,0.0,1.5139347314834595,9.763879776000977,0.0,1.5139347314834595,mouse,6.960391998291016,2.803487777709961,13.153348922729492,6.960391998291016,2.803487777709961,13.153348922729492,.,0.0,6.960391998291016,3.413438320159912,0.0,6.960391998291016,3.413438320159912,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,hiss,7.061687469482422,0.2995591163635254,6.561731338500977,7.061687469482422,0.2995591163635254,6.561731338500977,at,4.789770603179932,2.2719168663024902,7.224869251251221,4.789770603179932,2.2719168663024902,7.224869251251221,the,7.5663580894470215,0.0,1.4327504634857178,7.5663580894470215,0.0,1.4327504634857178,mouse,7.3407769203186035,0.22558116912841797,17.238542556762695,7.3407769203186035,0.22558116912841797,17.238542556762695,.,0.0,7.3407769203186035,2.6702258586883545,0.0,7.3407769203186035,2.6702258586883545,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the alley cat will injure the mouse .,"and then , she will hiss at the mouse .",the alley cat will injure the mouse .,"and then , she will <unk> at the mouse .",0,1,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,alley,7.264199256896973,1.9723234176635742,17.569040298461914,7.264199256896973,1.9723234176635742,17.569040298461914,cat,6.658689975738525,0.6055092811584473,14.28763484954834,6.658689975738525,0.6055092811584473,14.28763484954834,will,6.933601379394531,0.0,7.942518711090088,6.933601379394531,0.0,7.942518711090088,injure,5.322298526763916,1.6113028526306152,14.27245807647705,5.322298526763916,1.6113028526306152,14.27245807647705,the,9.486145973205566,0.0,1.6333256959915161,9.486145973205566,0.0,1.6333256959915161,mouse,5.769192695617676,3.7169532775878906,12.863859176635742,5.769192695617676,3.7169532775878906,12.863859176635742,.,0.0,5.769192695617676,2.3423428535461426,0.0,5.769192695617676,2.3423428535461426,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,hiss,7.061687469482422,0.2995591163635254,6.561731338500977,7.061687469482422,0.2995591163635254,6.561731338500977,at,4.789770603179932,2.2719168663024902,7.224869251251221,4.789770603179932,2.2719168663024902,7.224869251251221,the,7.5663580894470215,0.0,1.4327504634857178,7.5663580894470215,0.0,1.4327504634857178,mouse,7.3407769203186035,0.22558116912841797,17.238542556762695,7.3407769203186035,0.22558116912841797,17.238542556762695,.,0.0,7.3407769203186035,2.6702258586883545,0.0,7.3407769203186035,2.6702258586883545,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
