SENT1,UNK_SENT1,hasUNK1,VERB1_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB1_ENTROPY_AVG,VERB1_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB1_REDUCTION_AVG,VERB1_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB1_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB1_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB1_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB1_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB1_SURP_AVG,NOUN1_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN1_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN1_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN1_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN1_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN1_SURP_AVG,SENT2,UNK_SENT2,hasUNK2,VERB2_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB2_ENTROPY_AVG,VERB2_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB2_REDUCTION_AVG,VERB2_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB2_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB2_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB2_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB2_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB2_SURP_AVG,NOUN2_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN2_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN2_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN2_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN2_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN2_SURP_AVG
the girl will dig a hole .,the girl will dig a hole .,0,5.9416704177856445,6.116994857788086,5.664119243621826,6.024007320404053,6.2239460945129395,5.99414758682251,1.2882471084594727,1.1726527214050293,1.2390003204345703,1.2608366012573242,1.669377326965332,1.3260228157043457,12.509857177734375,12.775901794433594,13.223227500915527,13.531838417053223,11.870807647705078,12.78232650756836,5.639595031738281,4.964203357696533,5.454965591430664,3.425426483154297,5.260676860809326,4.94897346496582,the girl will find a hole .,the girl will find a hole .,0,5.974698066711426,6.322305679321289,5.583393573760986,5.738232135772705,6.377416610717773,5.999209213256836,1.2552194595336914,0.9673418998718262,1.3197259902954102,1.5466117858886719,1.515906810760498,1.3209611892700195,6.920709609985352,7.780789375305176,7.630599021911621,7.349799633026123,7.28324031829834,7.393027591705322,9.03079605102539,9.585315704345703,9.534384727478027,8.434000015258789,9.7266206741333,9.262223434448241
the girl will drain the swimming pool .,the girl will drain the swimming pool .,0,5.8868021965026855,5.892174243927002,5.256162166595459,5.820481777191162,5.737368106842041,5.71859769821167,1.3431153297424316,1.3974733352661133,1.6469573974609375,1.4643621444702148,2.1559553146362305,1.6015727043151855,14.720505714416504,15.478358268737793,14.592616081237793,15.447733879089355,15.329087257385254,15.11366024017334,14.644302368164062,12.178560256958008,13.489980697631836,12.053890228271484,13.079678535461426,13.089282417297364,the girl will measure the swimming pool .,the girl will measure the swimming pool .,0,5.908420085906982,6.275681972503662,5.28659725189209,6.057880401611328,5.563059329986572,5.818327808380127,1.3214974403381348,1.0139656066894531,1.6165223121643066,1.2269635200500488,2.330264091491699,1.5018425941467286,13.453359603881836,12.841753005981445,16.173635482788086,14.566568374633789,14.269076347351074,14.260878562927246,15.577173233032227,13.965764045715332,15.413528442382812,14.659712791442871,14.312236785888672,14.785683059692383
the girl will draw on the blackboard .,the girl will draw on the blackboard .,0,5.55908203125,6.590696334838867,5.444511890411377,5.651377201080322,6.016923904418945,5.8525182723999025,0.8734331130981445,0.3206052780151367,0.933018684387207,0.7287459373474121,0.46108007431030273,0.6633766174316407,4.375282287597656,5.131173133850098,4.879330158233643,5.169406890869141,4.558621883392334,4.822762870788575,15.999195098876953,15.35876178741455,16.55145835876465,16.04928970336914,14.35959243774414,15.663659477233887,the girl will point at the blackboard .,the girl will point at the blackboard .,0,4.584812641143799,5.162729740142822,4.715679168701172,4.703707218170166,4.9748759269714355,4.828360939025879,-0.048288822174072266,0.7132611274719238,0.36603355407714844,0.5904674530029297,0.32771873474121094,0.38983840942382814,6.363045692443848,6.434782981872559,5.264660358428955,6.501610279083252,6.06124210357666,6.125068283081054,17.99273109436035,17.384672164916992,16.909198760986328,16.735485076904297,17.15613555908203,17.23564453125
the girl will dress her doll .,the girl will dress her doll .,0,6.162505626678467,6.335710048675537,6.039963722229004,6.154220104217529,5.980855464935303,6.134650993347168,1.0674118995666504,0.9539375305175781,0.8631558418273926,1.1306238174438477,1.9124679565429688,1.1855194091796875,12.591114044189453,11.450187683105469,12.229236602783203,11.593253135681152,11.861169815063477,11.94499225616455,13.111199378967285,13.803744316101074,13.563674926757812,12.680870056152344,13.664702415466309,13.364838218688964,the girl will kiss her doll .,the girl will kiss her doll .,0,5.922183513641357,6.177030086517334,5.728463649749756,5.985468864440918,6.547219276428223,6.072073078155517,1.3077340126037598,1.1126174926757812,1.1746559143066406,1.299375057220459,1.3461041450500488,1.2480973243713378,12.256396293640137,13.0501127243042,12.062952995300293,12.707688331604004,12.04784870147705,12.424999809265136,14.974960327148438,15.141048431396484,15.02810001373291,15.24339485168457,15.262585639953613,15.130017852783203
the girl will drink the water .,the girl will drink the water .,0,6.784278869628906,7.724771499633789,6.670634746551514,6.929473876953125,6.879974842071533,6.997826766967774,0.44563865661621094,-0.43512392044067383,0.2324848175048828,0.35537004470825195,1.0133485794067383,0.322343635559082,10.980269432067871,11.06855297088623,10.835868835449219,10.935215950012207,9.301007270812988,10.624182891845702,6.854047775268555,7.647907733917236,6.4011101722717285,6.6587114334106445,6.89199161529541,6.890753746032715,the girl will watch the water .,the girl will watch the water .,0,5.663745880126953,6.411283493041992,5.634571552276611,5.779511451721191,6.268777847290039,5.951578044891358,1.566171646118164,0.878364086151123,1.2685480117797852,1.5053324699401855,1.6245455741882324,1.3685923576354981,9.695669174194336,10.666241645812988,10.725661277770996,10.4208984375,9.983985900878906,10.298491287231446,10.252776145935059,10.553510665893555,10.511845588684082,10.118186950683594,9.105568885803223,10.108377647399902
the girl will drive the car .,the girl will drive the car .,0,5.920353412628174,6.233085632324219,6.009594440460205,5.970373153686523,6.250026226043701,6.076686573028565,1.3095641136169434,1.0565619468688965,0.8935251235961914,1.3144707679748535,1.6432971954345703,1.243483829498291,11.144941329956055,9.835537910461426,9.883386611938477,9.340167045593262,9.894725799560547,10.019751739501952,7.301312446594238,8.222635269165039,8.046496391296387,8.20825481414795,7.495796203613281,7.8548990249633786,the girl will find the car .,the girl will find the car .,0,5.974698066711426,6.322305679321289,5.583393573760986,5.738232135772705,6.377416610717773,5.999209213256836,1.2552194595336914,0.9673418998718262,1.3197259902954102,1.5466117858886719,1.515906810760498,1.3209611892700195,6.920709609985352,7.780789375305176,7.630599021911621,7.349799633026123,7.28324031829834,7.393027591705322,10.113948822021484,10.473165512084961,11.475189208984375,11.422019004821777,10.19841194152832,10.736546897888184
the girl will dry the towel .,the girl will dry the towel .,0,5.850007057189941,6.225745677947998,5.615478038787842,6.04770040512085,6.523993492126465,6.052584934234619,1.3799104690551758,1.0639019012451172,1.2876415252685547,1.2371435165405273,1.3693299293518066,1.2675854682922363,16.191972732543945,15.782258987426758,15.617088317871094,15.312012672424316,15.499428749084473,15.680552291870118,13.740266799926758,14.004854202270508,14.045236587524414,14.817339897155762,12.07085132598877,13.735709762573242,the girl will borrow the towel .,the girl will borrow the towel .,0,6.177999973297119,6.8767571449279785,6.671228408813477,6.607791423797607,6.736120223999023,6.613979434967041,1.051917552947998,0.4128904342651367,0.23189115524291992,0.6770524978637695,1.157203197479248,0.7061909675598145,13.080528259277344,12.57961368560791,12.175124168395996,13.460992813110352,12.133584022521973,12.685968589782714,14.395425796508789,14.90875244140625,15.878024101257324,14.5547456741333,14.113222122192383,14.770034027099609
the girl will earn the money .,the girl will earn the money .,0,6.096602916717529,5.865183353424072,5.547802448272705,5.884430408477783,6.485816478729248,5.975967121124268,1.133314609527588,1.424464225769043,1.3553171157836914,1.4004135131835938,1.4075069427490234,1.344203281402588,10.356730461120605,10.239117622375488,9.870089530944824,10.434966087341309,9.547532081604004,10.089687156677247,6.786901950836182,5.596965789794922,5.593093395233154,5.514350414276123,5.355459690093994,5.769354248046875,the girl will demand the money .,the girl will demand the money .,0,6.216646671295166,6.437647819519043,6.297240257263184,6.317173004150391,6.375524997711182,6.328846549987793,1.0132708549499512,0.8519997596740723,0.6058793067932129,0.9676709175109863,1.5177984237670898,0.9913238525390625,13.25537109375,14.437886238098145,12.960503578186035,12.764791488647461,12.393482208251953,13.162406921386719,6.70504903793335,7.950489521026611,8.608522415161133,7.45313024520874,7.7285943031311035,7.689157104492187
the girl will eat the cake .,the girl will eat the cake .,0,6.682636260986328,7.322281837463379,6.512678146362305,6.627635478973389,6.803589820861816,6.789764308929444,0.5472812652587891,-0.03263425827026367,0.3904414176940918,0.6572084426879883,1.089733600616455,0.5304060935974121,8.946724891662598,9.453022003173828,9.686800003051758,9.182952880859375,8.036827087402344,9.06126537322998,11.216207504272461,11.125773429870605,9.724977493286133,11.56959342956543,11.877396583557129,11.102789688110352,the girl will move the cake .,the girl will move the cake .,0,5.649859428405762,5.825516700744629,5.56374454498291,5.569518566131592,5.838173866271973,5.689362621307373,1.5800580978393555,1.4641308784484863,1.3393750190734863,1.7153253555297852,2.055149555206299,1.6308077812194823,8.559065818786621,8.013916969299316,8.798944473266602,8.937284469604492,8.443432807922363,8.55052890777588,14.304614067077637,13.842540740966797,13.026728630065918,13.37933349609375,13.37105655670166,13.584854698181152
the girl will empty the jar .,the girl will empty the jar .,0,5.062236309051514,5.20937967300415,5.713870525360107,5.246188640594482,5.80557918548584,5.407450866699219,2.1676812171936035,2.080267906188965,1.189249038696289,2.0386552810668945,2.0877442359924316,1.9127195358276368,16.349506378173828,15.611161231994629,17.741043090820312,16.403423309326172,16.50153350830078,16.521333503723145,12.132954597473145,13.613784790039062,14.429218292236328,14.550775527954102,13.694528579711914,13.68425235748291,the girl will retrieve the jar .,the girl will retrieve the jar .,0,5.12855339050293,5.683067321777344,5.633512020111084,5.02180814743042,5.785962104797363,5.450580596923828,2.1013641357421875,1.6065802574157715,1.2696075439453125,2.263035774230957,2.107361316680908,1.8695898056030273,13.329999923706055,13.304305076599121,13.457450866699219,12.48048210144043,12.022435188293457,12.918934631347657,13.998278617858887,13.686321258544922,14.314412117004395,15.006341934204102,13.379530906677246,14.07697696685791
the girl will enter the room .,the girl will enter the room .,0,4.489034652709961,4.603168487548828,4.156825542449951,4.2618865966796875,4.433570861816406,4.388897228240967,2.7408828735351562,2.686479091644287,2.7462940216064453,3.0229573249816895,3.4597525596618652,2.931273174285889,9.002492904663086,8.657487869262695,8.240025520324707,8.752055168151855,7.742297649383545,8.478871822357178,7.531099796295166,5.540754795074463,6.05717134475708,7.297207832336426,6.498392105102539,6.584925174713135,the girl will avoid the room .,the girl will avoid the room .,0,7.714897632598877,8.319122314453125,8.233431816101074,7.736435413360596,8.063141822814941,8.013405799865723,-0.48498010635375977,-1.0294747352600098,-1.3303122520446777,-0.45159149169921875,-0.16981840133666992,-0.6932353973388672,11.002695083618164,10.940509796142578,10.811394691467285,10.440282821655273,9.825764656066895,10.604129409790039,12.921194076538086,11.859244346618652,12.8984375,12.812699317932129,14.581148147583008,13.014544677734374
the girl will feed the dog .,the girl will feed the dog .,0,5.184961795806885,4.499390602111816,4.9708404541015625,5.55095911026001,6.025115966796875,5.246253585815429,2.0449557304382324,2.790256977081299,1.932279109954834,1.7338848114013672,1.8682074546813965,2.0739168167114257,11.76522159576416,10.736007690429688,11.700263023376465,11.457816123962402,10.287514686584473,11.189364624023437,9.109630584716797,10.409079551696777,8.494363784790039,8.959739685058594,8.561799049377441,9.10692253112793,the girl will admire the dog .,the girl will admire the dog .,0,4.726061820983887,5.2236528396606445,4.867849349975586,4.790971755981445,5.186436653137207,4.9589944839477536,2.5038557052612305,2.0659947395324707,2.0352702140808105,2.4938721656799316,2.7068867683410645,2.3611759185791015,14.440665245056152,14.340989112854004,14.71699333190918,14.421810150146484,14.970612525939941,14.578214073181153,11.430027961730957,11.533187866210938,10.683745384216309,11.176017761230469,10.418535232543945,11.048302841186523
the girl will fill the jar .,the girl will fill the jar .,0,4.880837917327881,5.6858296394348145,4.948813438415527,4.501359939575195,5.141765117645264,5.031721210479736,2.3490796089172363,1.6038179397583008,1.9543061256408691,2.7834839820861816,2.751558303833008,2.288449192047119,12.405640602111816,11.598959922790527,11.729178428649902,11.79870319366455,11.089336395263672,11.724363708496094,12.70205020904541,14.072854995727539,15.993794441223145,14.232051849365234,14.079471588134766,14.216044616699218,the girl will shake the jar .,the girl will shake the jar .,0,5.578874111175537,5.968182563781738,5.23350191116333,5.4331278800964355,5.399740695953369,5.522685432434082,1.65104341506958,1.321465015411377,1.6696176528930664,1.8517160415649414,2.4935827255249023,1.7974849700927735,12.040624618530273,12.42697811126709,12.048871994018555,12.021907806396484,11.944713592529297,12.09661922454834,12.534188270568848,13.761796951293945,14.045738220214844,14.106280326843262,12.172860145568848,13.32417278289795
the girl will finish the sculpture .,the girl will finish the sculpture .,0,5.466792106628418,5.998426914215088,6.160525321960449,5.200650691986084,6.1666131019592285,5.7986016273498535,1.7631254196166992,1.2912206649780273,0.7425942420959473,2.084193229675293,1.726710319519043,1.521568775177002,11.4874906539917,11.805377960205078,10.745145797729492,11.269574165344238,11.051581382751465,11.271833992004394,14.052119255065918,13.792315483093262,14.303421974182129,12.312067031860352,14.573836326599121,13.806752014160157,the girl will study the sculpture .,the girl will study the sculpture .,0,6.399035453796387,6.7668776512146,6.227500915527344,6.222339153289795,5.975178241729736,6.318186283111572,0.8308820724487305,0.5227699279785156,0.6756186485290527,1.062504768371582,1.9181451797485352,1.0019841194152832,11.000054359436035,11.747356414794922,11.230944633483887,10.749002456665039,11.671913146972656,11.279854202270508,12.937846183776855,12.745048522949219,14.563164710998535,12.725194931030273,13.893559455871582,13.372962760925294
the girl will fix the zipper .,the girl will fix the zipper .,0,4.607563495635986,5.615507125854492,5.280956745147705,5.097546577453613,5.242950439453125,5.168904876708984,2.622354030609131,1.674140453338623,1.6221628189086914,2.1872973442077637,2.6503729820251465,2.151265525817871,12.62886905670166,13.448901176452637,13.01518440246582,13.214481353759766,13.26020622253418,13.113528442382812,15.256604194641113,16.3684024810791,17.332468032836914,16.960702896118164,17.229230880737305,16.629481697082518,the girl will inspect the zipper .,the girl will inspect the zipper .,0,5.017175674438477,5.367144584655762,4.993080139160156,5.139517307281494,5.313251495361328,5.166033840179443,2.2127418518066406,1.9225029945373535,1.9100394248962402,2.145326614379883,2.5800719261169434,2.154136562347412,13.267065048217773,13.50197982788086,14.11293888092041,13.81608772277832,13.984136581420898,13.736441612243652,16.455501556396484,16.38812828063965,17.373302459716797,17.05508804321289,16.453693389892578,16.74514274597168
the girl will fly the kite .,the girl will fly the kite .,0,6.103648662567139,6.605965614318848,6.087588787078857,6.467441082000732,5.990466594696045,6.251022148132324,1.1262688636779785,0.6836819648742676,0.8155307769775391,0.8174028396606445,1.9028568267822266,1.0691482543945312,8.468186378479004,8.27842903137207,8.460993766784668,8.729931831359863,8.003786087036133,8.388265419006348,13.10688304901123,12.703893661499023,12.53631591796875,12.555229187011719,12.493254661560059,12.679115295410156,the girl will lose the kite .,the girl will lose the kite .,0,5.968064308166504,6.104844093322754,6.183172702789307,6.033154010772705,5.977288722991943,6.053304767608642,1.2618532180786133,1.1848034858703613,0.7199468612670898,1.2516899108886719,1.9160346984863281,1.2668656349182128,8.999845504760742,9.376677513122559,8.245450973510742,8.275830268859863,8.304161071777344,8.64039306640625,15.319613456726074,15.024691581726074,15.35609245300293,13.908968925476074,15.665531158447266,15.054979515075683
the girl will fold the clothes .,the girl will fold the clothes .,0,5.931403636932373,6.587271213531494,6.021938800811768,6.129098415374756,5.8844380378723145,6.110830020904541,1.2985138893127441,0.7023763656616211,0.8811807632446289,1.155745506286621,2.008885383605957,1.2093403816223145,14.74057388305664,13.48200511932373,15.015562057495117,14.211960792541504,14.308719635009766,14.351764297485351,11.184823036193848,10.439301490783691,12.802720069885254,11.65014362335205,10.390557289123535,11.293509101867675,the girl will purchase the clothes .,the girl will purchase the clothes .,0,5.162033557891846,6.3590803146362305,4.978826522827148,5.285600662231445,5.795740127563477,5.51625623703003,2.0678839683532715,0.9305672645568848,1.924293041229248,1.9992432594299316,2.097583293914795,1.8039141654968263,11.082871437072754,12.41849136352539,12.213785171508789,12.557589530944824,11.532008171081543,11.96094913482666,9.607796669006348,10.05333137512207,10.811579704284668,10.60079288482666,10.585866928100586,10.331873512268066
the girl will freeze the ice cream .,the girl will freeze the ice cream .,0,5.975841999053955,6.488147258758545,6.1582231521606445,6.409989356994629,6.555323123931885,6.317504978179931,1.254075527191162,0.8015003204345703,0.744896411895752,0.874854564666748,1.3380002975463867,1.0026654243469237,14.306926727294922,14.074499130249023,13.280774116516113,14.311257362365723,13.452142715454102,13.885120010375976,10.233673095703125,9.746145248413086,8.618678092956543,8.408275604248047,9.677127838134766,9.336779975891114,the girl will acquire the ice cream .,the girl will acquire the ice cream .,0,5.731460094451904,6.530027866363525,5.672237873077393,5.5429301261901855,5.763872146606445,5.848105621337891,1.498457431793213,0.7596197128295898,1.230881690979004,1.7419137954711914,2.129451274871826,1.4720647811889649,11.68212890625,11.884459495544434,12.034873962402344,12.012301445007324,11.08317756652832,11.739388275146485,11.063742637634277,12.955854415893555,11.066025733947754,10.478320121765137,10.515402793884277,11.215869140625
the girl will fry the mushrooms .,the girl will fry the mushrooms .,0,6.37570858001709,6.687327861785889,6.5245232582092285,6.847384452819824,6.552415370941162,6.597471904754639,0.8542089462280273,0.6023197174072266,0.37859630584716797,0.43745946884155273,1.3409080505371094,0.7226984977722168,19.633142471313477,20.023035049438477,18.111265182495117,21.257219314575195,18.95758628845215,19.596449661254884,14.224358558654785,17.541423797607422,17.171506881713867,16.096363067626953,16.869178771972656,16.380566215515138,the girl will wash the mushrooms .,the girl will wash the mushrooms .,0,5.849349498748779,6.018746852874756,5.882269382476807,5.995439529418945,6.228315353393555,5.9948241233825685,1.380568027496338,1.2709007263183594,1.0208501815795898,1.2894043922424316,1.6650080680847168,1.3253462791442872,12.404749870300293,12.291274070739746,12.301445960998535,13.24443244934082,11.210589408874512,12.290498352050781,12.921097755432129,16.07347869873047,16.32685089111328,16.544559478759766,17.01561164855957,15.776319694519042
the girl will grow the flower .,the girl will grow the flower .,0,6.013813495635986,6.832798957824707,6.192825794219971,6.130445957183838,6.148013114929199,6.26357946395874,1.2161040306091309,0.4568486213684082,0.7102937698364258,1.154397964477539,1.7453103065490723,1.0565909385681151,9.839807510375977,9.379639625549316,10.00289249420166,10.069812774658203,8.397293090820312,9.537889099121093,12.249028205871582,11.474149703979492,11.663728713989258,12.479369163513184,12.080062866210938,11.989267730712891,the girl will approach the flower .,the girl will approach the flower .,0,5.295445442199707,6.372773170471191,5.164036273956299,5.340170860290527,5.2941131591796875,5.493307781219483,1.9344720840454102,0.9168744087219238,1.7390832901000977,1.9446730613708496,2.599210262298584,1.826862621307373,12.941743850708008,12.935444831848145,11.997401237487793,10.872390747070312,12.076116561889648,12.164619445800781,12.14370059967041,12.955086708068848,12.844209671020508,12.327614784240723,12.355340957641602,12.525190544128417
the girl will inflate the balloon .,the girl will inflate the balloon .,0,5.407129764556885,5.30194091796875,5.309885501861572,4.698672771453857,4.933294296264648,5.130184650421143,1.8227877616882324,1.9877066612243652,1.5932340621948242,2.5861711502075195,2.960029125213623,2.189985752105713,16.431283950805664,15.508559226989746,16.362279891967773,15.275965690612793,14.632183074951172,15.64205436706543,11.154867172241211,12.90735149383545,12.321266174316406,12.37753677368164,12.307645797729492,12.21373348236084,the girl will watch the balloon .,the girl will watch the balloon .,0,5.663745880126953,6.411283493041992,5.634571552276611,5.779511451721191,6.268777847290039,5.951578044891358,1.566171646118164,0.878364086151123,1.2685480117797852,1.5053324699401855,1.6245455741882324,1.3685923576354981,9.695669174194336,10.666241645812988,10.725661277770996,10.4208984375,9.983985900878906,10.298491287231446,11.766800880432129,13.047789573669434,13.416533470153809,12.344525337219238,12.675854682922363,12.650300788879395
the girl will inject the girl .,the girl will inject the girl .,0,5.966594219207764,7.03668737411499,6.362101078033447,5.866095066070557,6.287086009979248,6.3037127494812015,1.2633233070373535,0.252960205078125,0.5410184860229492,1.4187488555908203,1.6062374114990234,1.0164576530456544,15.09414291381836,15.287294387817383,14.329615592956543,15.037675857543945,14.53302001953125,14.856349754333497,7.944082260131836,8.843032836914062,9.143790245056152,8.922070503234863,8.316082954406738,8.633811759948731,the girl will check the child .,the girl will check the child .,0,5.867371559143066,6.379326343536377,6.052088260650635,6.170621871948242,6.046513080596924,6.103184223175049,1.3625459671020508,0.9103212356567383,0.8510313034057617,1.1142220497131348,1.8468103408813477,1.2169861793518066,12.747117042541504,12.859371185302734,11.933067321777344,12.31822681427002,13.52294921875,12.676146316528321,7.8905253410339355,8.890621185302734,8.774040222167969,8.742417335510254,8.887456893920898,8.637012195587157
the girl will injure the mouse .,the girl will injure the mouse .,0,5.255107402801514,5.549938201904297,5.303431034088135,5.335322380065918,5.897247791290283,5.468209362030029,1.9748101234436035,1.7397093772888184,1.5996885299682617,1.949521541595459,1.9960756301879883,1.851961040496826,14.170892715454102,14.604543685913086,13.633159637451172,13.573375701904297,12.957178115844727,13.787829971313476,12.798186302185059,12.111977577209473,12.74139404296875,11.73221206665039,13.393376350402832,12.555429267883301,the girl will follow the mouse .,the girl will follow the mouse .,0,5.361586093902588,5.813831806182861,5.310183525085449,5.620429039001465,5.29649019241333,5.480504131317138,1.8683314323425293,1.475815773010254,1.5929360389709473,1.664414882659912,2.5968332290649414,1.8396662712097167,8.679780006408691,9.206652641296387,8.504088401794434,8.86004638671875,9.236444473266602,8.897402381896972,13.294578552246094,13.456589698791504,13.929295539855957,13.587626457214355,13.675837516784668,13.588785552978516
the girl will insert the disk .,the girl will insert the disk .,0,5.78611946105957,6.104357719421387,6.050596714019775,5.371335029602051,6.044365882873535,5.871354961395264,1.4437980651855469,1.1852898597717285,0.8525228500366211,1.9135088920593262,1.8489575386047363,1.4488154411315919,14.966771125793457,13.802148818969727,13.884587287902832,15.12621784210205,14.091885566711426,14.374322128295898,13.959207534790039,13.457306861877441,14.557644844055176,13.291250228881836,13.286796569824219,13.710441207885742,the girl will hide the disk .,the girl will hide the disk .,0,5.551281452178955,6.508519172668457,5.734529972076416,6.091968059539795,5.674577713012695,5.912175273895263,1.678636074066162,0.7811284065246582,1.1685895919799805,1.192875862121582,2.218745708465576,1.4079951286315917,11.338668823242188,10.67129135131836,11.57340145111084,10.766180038452148,10.646703720092773,10.999249076843261,13.643353462219238,14.671844482421875,14.759051322937012,13.763542175292969,14.291563987731934,14.225871086120605
the girl will install the update .,the girl will install the update .,0,5.622300624847412,6.053420543670654,5.411624908447266,5.250615119934082,5.881298065185547,5.643851852416992,1.607616901397705,1.236227035522461,1.4914946556091309,2.034228801727295,2.0120253562927246,1.6763185501098632,14.95392894744873,14.895649909973145,14.739946365356445,14.611306190490723,14.015896797180176,14.643345642089844,17.72873878479004,17.97304916381836,18.171232223510742,18.059234619140625,18.463367462158203,18.079124450683594,the girl will need the update .,the girl will need the update .,0,3.859060764312744,3.82427978515625,3.3067166805267334,3.760868787765503,3.401402235031128,3.6304656505584716,3.370856761932373,3.4653677940368652,3.596402883529663,3.523975133895874,4.4919211864471436,3.689704751968384,8.221205711364746,7.880796909332275,8.880570411682129,8.593989372253418,9.227422714233398,8.560797023773194,16.818756103515625,17.49614906311035,17.797780990600586,17.427473068237305,17.379491806030273,17.383930206298828
the girl will iron the pants .,the girl will iron the pants .,0,7.193166732788086,8.3740234375,8.52914047241211,7.6075439453125,8.818032264709473,8.104381370544434,0.03675079345703125,-1.0843758583068848,-1.626020908355713,-0.32270002365112305,-0.9247088432312012,-0.7842109680175782,19.51807975769043,19.89175796508789,19.4565486907959,20.325199127197266,22.287569046020508,20.295830917358398,13.387177467346191,13.457881927490234,15.741065979003906,15.308819770812988,15.480131149291992,14.675015258789063,the girl will sell the pants .,the girl will sell the pants .,0,5.946406364440918,6.33325719833374,5.574450492858887,6.155271053314209,6.2402777671813965,6.04993257522583,1.2835111618041992,0.956390380859375,1.3286690711975098,1.129572868347168,1.653045654296875,1.2702378273010253,9.966763496398926,10.664644241333008,10.591206550598145,11.13790225982666,9.577165603637695,10.387536430358887,13.542601585388184,14.46982192993164,14.164240837097168,15.425317764282227,13.688732147216797,14.258142852783203
the girl will knit the sweater .,the girl will knit the sweater .,0,6.145998001098633,6.504729270935059,5.6438446044921875,6.313260078430176,6.28272008895874,6.178110408782959,1.0839195251464844,0.7849183082580566,1.259274959564209,0.9715838432312012,1.6106033325195312,1.1420599937438964,21.689743041992188,17.897859573364258,17.569011688232422,18.642183303833008,18.8356876373291,18.926897048950195,15.863388061523438,14.66580581665039,16.412267684936523,17.5325927734375,14.602526664733887,15.815316200256348,the girl will admire the sweater .,the girl will admire the sweater .,0,4.726061820983887,5.2236528396606445,4.867849349975586,4.790971755981445,5.186436653137207,4.9589944839477536,2.5038557052612305,2.0659947395324707,2.0352702140808105,2.4938721656799316,2.7068867683410645,2.3611759185791015,14.440665245056152,14.340989112854004,14.71699333190918,14.421810150146484,14.970612525939941,14.578214073181153,17.567201614379883,16.414113998413086,16.543087005615234,17.559858322143555,15.547871589660645,16.72642650604248
the girl will land the airplane .,the girl will land the airplane .,0,5.765270709991455,6.186255931854248,6.131185054779053,6.099595069885254,6.167580604553223,6.069977474212647,1.464646816253662,1.1033916473388672,0.7719345092773438,1.185248851776123,1.7257428169250488,1.250192928314209,11.38270092010498,10.97845458984375,10.972007751464844,10.941705703735352,10.40014934539795,10.935003662109375,14.261037826538086,13.595187187194824,12.978982925415039,13.095824241638184,12.971147537231445,13.380435943603516,the girl will steer the airplane .,the girl will steer the airplane .,0,6.094937324523926,6.560746669769287,5.92258358001709,5.950900554656982,6.110665321350098,6.127966690063476,1.1349802017211914,0.7289009094238281,0.9805359840393066,1.3339433670043945,1.7826581001281738,1.1922037124633789,14.95276165008545,14.24178409576416,12.816916465759277,13.80893325805664,13.886967658996582,13.941472625732422,13.066163063049316,12.138957977294922,11.389609336853027,11.635889053344727,11.388550758361816,11.923834037780761
